DataUploaded,ProcessedBy,DatePlanted,"PlanterType
",CollectionSite,CollectionDate,Species,TagID,Condition ,Mass(g),Width(cm),Propagule Length(cm),RadicleLength(cm),PropaguleColor,RadicleColor,Float(Y/N),PartofSomething,notes,,RetiredVariables,Damage?(Y/N),DateGerminated,total length(cm)
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,164,UD,0.48,1.1,,0.9,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,165,D,0.4,1,,1,Gr,Br,N,,N,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,166,D,0.81,1.3,,1,Gr,Br,N,,N,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,167,D,0.74,1.3,,0.5,Gr,Br,N,,N,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,168,D,0.74,1.3,,1,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,169,UD,0.85,1.3,,1,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,170,UD,0.36,1,,1,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,171,UD,0.91,1.4,,1.5,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,172,UD,1.35,1.5,,0.2,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,173,UD,0.5,1.1,,1,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,174,D,0.82,1.2,,0.3,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,175,D,0.86,1.4,,1.2,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,176,D,0.94,1.4,,1.8,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,177,D,0.55,1.1,,0.1,Gr,Br,N,,LUMP?,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,178,D,0.57,1.2,,1,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,179,D,0.61,1.3,,1.1,Gr,Br,N,,N,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,180,D,0.65,1.3,,0.9,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,181,D,0.2,0.8,,0.9,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,182,UD,1.42,1.7,,1.9,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,183,D,0.4,1.1,,1.2,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,184,D,0.38,1,,1.3,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,185,D,0.34,1,,0.8,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,186,D,0.21,0.8,,0.8,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,187,D,0.58,1.2,,1.2,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,188,D,1.45,1.6,,1.9,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,189,D,0.72,1.4,,1.2,Gr,Br,N,,G,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,190,D,0.62,1.2,,0.6,Gr,Br,N,,H,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,191,UD,1.26,1.6,,2.5,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,192,UD,1.41,1.6,,1.2,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,193,D,0.6,1.2,,1.2,Gr,Br,N,,N,,,,,
LU,"LU, HAS",11/5/2021,,STEER,10/19/2021,AVGE,194,D,1.26,1.6,,1.1,Gr,Br,N,,H - LOST B4 PLANTING,,,,,
LU,"LU, HAS",11/5/2021,,STEER,9/23/2021,AVGE,195,UD,0.78,1.3,,2.3,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,9/23/2021,AVGE,196,UD,0.61,1.2,,1.1,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,9/23/2021,AVGE,197,UD,0.36,1,,1,Gr,Br,N,,,,,,,
LU,"LU, HAS",11/5/2021,,STEER,9/23/2021,AVGE,198,D,0.68,1.3,,1.5,Gr,Br,N,,H,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,199,N,0.38,1.5,,0.2,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,200,N,1.61,1.6,,0.4,1,Gr,N,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,201,N,1,1.3,,0.3,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,202,Y,1.18,1.5,,0.4,1,Gr,N,,B,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,203,N,1.62,1.4,,0.4,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,204,Y,1.2,1.5,,0.8,1,Gr,N,,"G, N, B",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,205,N,0.57,1.1,,0.3,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,206,Y,1.57,1.7,,0.4,1,Gr,N,,"G, N",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,207,N,1.69,1.7,,0.3,1,Wt,Y,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,208,Y,0.93,1,,0.5,1,Gr,N,,"G, N, H",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,209,Y,1.1,1.5,,0.3,1,Br,N,,H,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,210,N,1.85,0.9,,0.7,1,Gr,N,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,211,Y,1.56,1.4,,0.4,1,Wt,N,,H,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,212,Y,1.4,1.7,,0.5,1,Gr,N,,"G, B",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,213,N,1.74,1.6,,3.7,1,Br,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,214,Y,1.05,1.5,,0.5,1,Gr,N,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,215,N,2.94,2.1,,0.3,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,216,Y,1.78,1.8,,0.4,1,Gr,N,,B,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,217,N,2.12,1.9,,0.4,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,218,N,0.74,0.5,,0.4,1,Gr,N,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,219,N,2.03,1.8,,0.3,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,220,N,1.14,1.8,,0.2,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,221,Y,1.53,1.7,,0.3,1,Wt,N,,G,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,222,Y,2.26,2,,0.1,1,Br,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,223,N,0.42,2.2,,0.6,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,224,Y,1.7,1.7,,2.6,1,Gr,Y,,H,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,225,N,1.65,1.8,,0.5,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,226,N,2.07,2,,0.3,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,227,N,1.34,1.7,,0.4,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,228,Y,1.34,1.6,,0.5,1,Gr,Y,,"H, G",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,229,N,1.88,1.8,,0.2,1,Br,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,230,N,1.32,2,,0.8,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,231,Y,1,1.2,,0.3,1,Br,N,,H,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,232,N,1,1.5,,1,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,233,Y,1.28,1.5,,0.2,1,Wt,N,,H,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,234,Y,1.16,1.5,,0.3,1,Gr,Y,,H,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,235,Y,0.93,1.3,,0.3,1,Wt,N,,N,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,236,N,1.67,1.7,,0.4,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,237,Y,1.96,1.8,,3.7,1,Br,N,,N,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,238,Y,1.57,1.5,,0.5,1,Gr,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,239,N,1.24,1.2,,1.6,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,240,N,1.45,1.5,,0.8,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,241,N,1.78,1.6,,0.3,1,Br,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,242,Y,1.49,1.7,,1,1,Gr,Y,,"N, G",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,243,N,1.33,1.5,,0.2,1,Br,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,244,Y,1.2,1.5,,0.6,1,Gr,Y,,"H, G",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,245,N,0.54,1.1,,0.5,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,246,N,1.33,1.6,,0.4,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,247,Y,2.52,2,,0.5,1,Br,N,,G,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,248,Y,1.16,1.7,,1,1,Gr,Y,,"H, roots!",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,249,Y,1.63,1.5,,0.6,1,Br,N,,"H, N",,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,250,N,0.84,1.5,,0.3,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,251,N,0.78,1.4,,0.5,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/19/2021,AVGE,252,N,0.29,1.8,,0.2,1,Gr,Y,,"G, N, B",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,253,N,0.62,1.1,,0.4,1,Wt,N,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/18/2021,AVGE,254,Y,1.03,2.2,,1.5,1,Gr,Y,,"open, H",,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,255,N,0.45,1.4,,0.5,1,Br,Y,,,,,,,
LU,AJH,11/22/2021,,Hemmers Bay,11/18/2021,AVGE,256,Y,1.36,3.3,,0.5,1,Gr,Y,,N,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,257,N,2.22,2.3,,2.1,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,258,Y,1.32,1.5,,1.9,1,Gr,Y,,G,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,259,Y,2,4,,1.9,1,Gr,Y,,"open, H",,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,260,N,1.49,2.3,,1.5,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,261,N,1.66,2,,1.9,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,262,Y,0.82,1.9,,1.5,1,Gr,Y,,"N, sun damage or predation?",,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,263,N,1.66,2,,1.5,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,264,N,1.31,1.9,,1.7,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,265,Y,1.3,2.1,,2,1,Gr,Y,,N,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,266,Y,0.59,1.5,,1.2,1,Gr,Y,,H,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,267,N,1.3,1.9,,1.5,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,268,Y,1.09,1.9,,1.8,1,Gr,Y,,N,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,269,N,1.47,2.9,,1.8,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,270,N,0.86,1.6,,1.6,1,Gr,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,271,N,1.28,1.4,,0.6,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,272,N,2.06,1.9,,0.2,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,273,N,1.93,1.9,,0.5,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,274,Y,0.9,1.3,,0.3,1,Wt,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,275,N,1.23,1.3,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,276,Y,1.16,1.5,,0.4,1,Wt,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,277,N,0.84,1.1,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,278,N,1.09,1.5,,0.8,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,279,N,2.05,1.5,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,280,Y,0.63,2.4,,1.2,1,Wt,Y,,G,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,281,N,1.13,1.4,,0.6,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,282,Y,1.79,1.7,,2.6,1,Br,Y,,B,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,283,Y,0.8,1.2,,0.3,1,Br,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,284,N,1.4,1.6,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,285,N,1.15,1.4,,0.4,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,286,N,1.93,1.8,,0.1,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,287,Y,1.05,1.3,,0.3,1,Wt,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,288,Y,1.2,1.3,,0.3,1,Wt,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,289,N,1,1.2,,0.7,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Altona Lagoon,11/19/2021,AVGE,290,Y,0.87,2.8,,0.9,1,Wt,Y,,N,,,,,
LU,"AND, JCC",11/22/2021,,Great Pond,11/15/2021,AVGE,291,N,1.42,1.6,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Great Pond,11/15/2021,AVGE,292,Y,1.18,1.4,,0.6,1,Wt,N,,B (LOTS!),,,,,
LU,"AND, JCC",11/22/2021,,Great Pond,11/15/2021,AVGE,293,Y,1,1.4,,0.3,1,Wt,N,,B (LOTS!),,,,,
LU,KWG,11/23/2021,,Hemmers Bay,11/19/2021,AVGE,294,Y,1,1.5,,0.2,Gr,Gr,Y,,"H, N",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,295,Y,0.82,1.9,,1.4,1,Wt,Y,,"open slightly, N",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,296,N,1.18,1.4,,0.6,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,297,N,1.3,1.7,,1,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,298,N,0.76,1.5,,0.3,1,Wt,Y,,,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,299,Y,1.05,2.1,,1.1,1,Wt,Y,,"open slightly, H",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,300,N,1.3,1.7,,0.7,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,301,N,1.23,2,,1.2,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,302,Y,1.2,2.3,,1.5,1,Wt,Y,,"open slightly, N",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,303,N,0.55,1.7,,0.5,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,304,Y,1,1.9,,1.3,1,Wt,Y,,"open slightly , N",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,305,Y,1.17,2.2,,1.8,1,Wt,Y,,"open slightly, H",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,306,N,0.95,2,,0.4,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,307,N,1.04,1.5,,0.5,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,308,Y,1.18,1.8,,0.4,1,Wt,Y,,"open slightly, N",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,309,Y,1.9,1.5,,0.4,1,Wt,Y,,"open slightly , H",,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,310,N,1,1.7,,0.5,1,Wt,Y,,open slightly,,,,,
LU,"AND, JCC",11/22/2021,,Bio Bay,11/18/2021,AVGE,311,N,1.68,1.7,,0.4,1,Wt,Y,,open slightly,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,312,N,1.51,1.7,,0.5,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,313,Y,1.43,1.9,,0.1,1,Gr,Y,,B along edges,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,314,Y,1.31,1.9,,1.2,1,Gr,Y,,"G, maybe H",,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,315,Y,1,3.1,,1.5,1,Gr,Y,,"open, N",,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,316,Y,0.35,1.2,,1,1,Gr,Y,,B (small amount),,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,317,Y,0.9,1.4,,1.4,1,Gr,Y,,B,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,318,N,0.66,1,,0.5,1,Gr,Y,,deformed,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,319,Y,1.3,2,,0.8,1,Gr,Y,,N,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,320,Y,0.84,1.5,,1.5,1,Gr,Y,,B or sun damage,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,321,N,1,1.8,,0.5,1,Gr,Y,,,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,322,N,0.52,1.3,,0.3,1,Gr,Y,,deformed,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,323,N,0.12,1.5,,0.4,1,Gr,Y,,open,,,,,
LU,"TT, HS",11/22/2021,,Bio Bay,11/18/2021,AVGE,324,Y,0.44,1.1,,0.5,1,Gr,Y,,H,,,,,
LU,KWG,11/23/2021,,Altona Lagoon,11/19/2021,AVGE,325,Y,1.46,1,,1.2,Gr,Gr,Y,,N,,,,,
LU,KWG,11/23/2021,,Altona Lagoon,11/19/2021,AVGE,326,Y,1.12,1.5,,1.4,Gr,Gr,Y,,N,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/19/2021,AVGE,327,Y,1.3,1.7,,0.2,Gr,Br,N,,severe brown discoloration,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/19/2021,AVGE,328,Y,1.1,1.6,,0.7,Gr,Br,N,,browing on outer set of leaves,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/19/2021,AVGE,329,Y,0.82,1.5,,1,Olive Green,Br,Y,,H,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/19/2021,AVGE,330,Y,0.75,1.1,,1.1,Gr,Br,N,,N,,,,,
LU,KWG,11/23/2021,,Great Pond,11/15/2021,AVGE,331,Y,2.31,2.1,,1.8,Gr,Gr,N,,N,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,332,N,0.94,1.5,,1.5,Gr,Gr,Y,,,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,333,N,0.62,1.3,,1.5,Gr,Gr,Y,,,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,334,N,0.87,1.7,,1.3,Gr,Br,Y,,,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,335,N,0.54,1.1,,1.3,Gr,Br,Y,,,,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,336,Y,0.34,1.3,,1.5,Gr,Gr,Y,,"N, deformed leaves",,,,,
LU,KWG,11/23/2021,,Bio Bay,11/18/2021,AVGE,337,Y,0.43,1.4,,1,Gr,Gr,Y,,"N, deformed leaves",,,,,
LU,,,,,,AVGE,338,,,,,,,,,,,,,,,
LU,,,,,,AVGE,339,,,,,,,,,,,,,,,
LU,,,,,,AVGE,340,,,,,,,,,,,,,,,
LU,,,,,,AVGE,341,,,,,,,,,,,,,,,
LU,,,,,,AVGE,342,,,,,,,,,,,,,,,
LU,,,,,,AVGE,343,,,,,,,,,,,,,,,
LU,,,,,,AVGE,344,,,,,,,,,,,,,,,
LU,,,,,,AVGE,345,,,,,,,,,,,,,,,
LU,,,,,,AVGE,346,,,,,,,,,,,,,,,
LU,,,,,,AVGE,347,,,,,,,,,,,,,,,
LU,,,,,,AVGE,348,,,,,,,,,,,,,,,
LU,,,,,,AVGE,349,,,,,,,,,,,,,,,
LU,,,,,,AVGE,350,,,,,,,,,,,,,,,
LU,,,,,,AVGE,351,,,,,,,,,,,,,,,
LU,,,,,,AVGE,352,,,,,,,,,,,,,,,
LU,,,,,,AVGE,353,,,,,,,,,,,,,,,
LU,,,,,,AVGE,354,,,,,,,,,,,,,,,
LU,,,,,,AVGE,355,,,,,,,,,,,,,,,
LU,,,,,,AVGE,356,,,,,,,,,,,,,,,
LU,,,,,,AVGE,357,,,,,,,,,,,,,,,
LU,,,,,,AVGE,358,,,,,,,,,,,,,,,
LU,,,,,,AVGE,359,,,,,,,,,,,,,,,
LU,,,,,,AVGE,360,,,,,,,,,,,,,,,
LU,,,,,,AVGE,361,,,,,,,,,,,,,,,
LU,,,,,,AVGE,362,,,,,,,,,,,,,,,
LU,,,,,,AVGE,363,,,,,,,,,,,,,,,
LU,,,,,,AVGE,364,,,,,,,,,,,,,,,
LU,,,,,,AVGE,365,,,,,,,,,,,,,,,
LU,,,,,,AVGE,366,,,,,,,,,,,,,,,
LU,,,,,,AVGE,367,,,,,,,,,,,,,,,
LU,,,,,,AVGE,368,,,,,,,,,,,,,,,
LU,,,,,,AVGE,369,,,,,,,,,,,,,,,
LU,"AJH, AND",11/29/2021,,Hemmers Bay,11/19/2021,AVGE,370,N,0.82,1.2,,1.7,1,Wt,Y,,,,,,,
LU,"AJH, AND",11/29/2021,,Hemmers Bay,11/19/2021,AVGE,371,N,1.27,1.3,,0.6,1,Wt,Y,,,,,,,
LU,"AJH, AND",11/29/2021,,Hemmers Bay,11/19/2021,AVGE,372,N,0.72,1.1,,0.8,1,Wt,Y,,,,,,,
LU,"AJH, AND",11/29/2021,,Hemmers Bay,11/19/2021,AVGE,373,Y,0.55,1.2,,0.9,1,Wt,Y,,N,,,,,
LU,"AJH, AND",11/29/2021,,Hemmers Bay,11/19/2021,AVGE,374,Y,0.67,1.2,,0.9,1,Wt,Y,,N,,,,,
